week,zip,week_st,week_end,population,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,pct_tested_positive_weekly,pct_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,zip_code_location,int,cumulative_doses_weekly,cumulative_first_weekly,cumulative_complete_weekly,cumulative_pct_first,cumulative_pct_complete,doses_weekly,first_weekly,phase,pct_complete_present,pct_first_present,first_dose_rate
24,60643,8/9/2020,8/15/2020,48887,35,1058,71.59367521,2164.174525,1023,14237,2092.58085,29122.26154,1043.57007,14523.27183,0,67,0,137.0507497,POINT (-87.662381 41.700445),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60644,8/9/2020,8/15/2020,46591,26,1495,55.80476916,3208.774227,983,14448,2109.849542,31010.28096,1006.651413,14795.62525,0,93,0,199.6093666,POINT (-87.756863 41.881113),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60645,8/9/2020,8/15/2020,47270,20,1262,42.31013328,2669.76941,1138,12457,2407.446583,26352.86651,1149.122403,12578.75024,0,69,0,145.9699598,POINT (-87.695049 42.008927),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60646,8/9/2020,8/15/2020,28569,14,471,49.00416535,1648.640134,496,7316,1736.147573,25608.1767,485.8956211,7166.960412,1,44,3.500297525,154.0130911,POINT (-87.761826 41.993931),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60647,8/9/2020,8/15/2020,87633,62,1924,70.74960346,2195.519953,2247,25833,2564.102564,29478.62107,2243.820513,25796.44651,1,93,1.141122636,106.1244052,POINT (-87.701101 41.921058),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60649,8/9/2020,8/15/2020,46633,26,1060,55.75450861,2273.068428,737,12672,1580.425879,27173.88973,727.3752064,12506.51101,0,125,0,268.0505222,POINT (-87.571522 41.762202),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60651,8/9/2020,8/15/2020,63492,69,2234,108.6751087,3518.553519,1056,15830,1663.201663,24932.27493,1051.442827,15761.68557,0,78,0,122.8501229,POINT (-87.741017 41.901964),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60652,8/9/2020,8/15/2020,43447,53,1289,121.9877092,2966.833153,692,10132,1592.745184,23320.36734,699.3266278,10239.27369,0,49,0,112.7810896,POINT (-87.714238 41.745398),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60653,8/9/2020,8/15/2020,33154,13,700,39.21095494,2111.359112,685,10840,2066.115702,32695.90396,660.5785124,10453.53442,2,40,6.032454606,120.6490921,POINT (-87.611244 41.819261),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60654,8/9/2020,8/15/2020,20022,13,267,64.92857856,1333.533114,448,4798,2237.538707,23963.64,428.1530317,4585.442513,0,2,0,9.989012087,POINT (-87.636354 41.892485),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60655,8/9/2020,8/15/2020,28569,54,489,189.0160664,1711.64549,620,7262,2170.184466,25419.16063,625.0999335,7321.735027,1,11,3.500297525,38.50327278,POINT (-87.701434 41.696456),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60656,8/9/2020,8/15/2020,28218,42,457,148.8411652,1619.533631,456,6089,1615.989794,21578.42512,445.6738252,5951.113863,0,11,0,38.98220994,POINT (-87.817934 41.974566),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60657,8/9/2020,8/15/2020,70958,44,655,62.00851208,923.0812593,1633,16475,2301.361369,23217.95992,1612.149666,16264.64528,1,29,1.409284365,40.8692466,POINT (-87.658216 41.939715),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60659,8/9/2020,8/15/2020,42735,38,964,88.92008892,2255.762256,556,8252,1301.041301,19309.69931,534.3116415,7930.107313,0,44,0,102.960103,POINT (-87.703266 41.990803),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60660,8/9/2020,8/15/2020,44498,32,623,71.91334442,1400.062924,765,9991,1719.17839,22452.6945,743.4071194,9708.994157,0,40,0,89.89168052,POINT (-87.666362 41.991062),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60661,8/9/2020,8/15/2020,10354,5,110,48.29051574,1062.391346,212,2200,2047.517867,21247.82693,203.2366235,2109.059301,0,0,0,0,POINT (-87.644283 41.882786),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60666,8/9/2020,8/15/2020,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,POINT (-87.896371 41.979511),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60707,8/9/2020,8/15/2020,43093,28,502,64.97575012,1164.922377,NA,4389,NA,10184.94883,NA,4381.463138,0,12,0,27.84675005,POINT (-87.808283 41.921777),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,60827,8/9/2020,8/15/2020,28483,1,103,3.510866131,361.6192115,NA,807,NA,2833.268967,NA,809.6632728,0,7,0,24.57606291,POINT (-87.633087 41.650765),2020-08-09 UTC--2020-08-15 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60601,8/16/2020,8/22/2020,15083,7,134,46.40986541,888.4174236,346,2993,2293.973347,19843.53245,336.6405887,2912.038388,0,5,0,33.14990387,POINT (-87.622844 41.886262),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60602,8/16/2020,8/22/2020,1145,0,20,0,1746.724891,35,513,3056.768559,44803.49345,38.02620087,557.3554585,0,0,0,0,POINT (-87.628309 41.883136),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60603,8/16/2020,8/22/2020,1052,0,11,0,1045.627376,21,309,1996.197719,29372.62357,23.43536122,344.8346008,0,0,0,0,POINT (-87.625473 41.880112),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60604,8/16/2020,8/22/2020,823,4,28,486.0267315,3402.18712,32,371,3888.213852,45078.97934,30.40583232,352.5176185,0,0,0,0,POINT (-87.629029 41.878153),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60605,8/16/2020,8/22/2020,29060,16,328,55.05849966,1128.699243,565,7396,1944.253269,25450.79147,535.0390571,7003.803304,0,1,0,3.441156228,POINT (-87.623449 41.867824),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60606,8/16/2020,8/22/2020,3287,4,59,121.691512,1794.949802,136,2041,4137.511409,62093.09401,128.3042288,1925.506845,0,1,0,30.422878,POINT (-87.63676 41.882634),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60607,8/16/2020,8/22/2020,29293,23,624,78.51705186,2130.201755,787,7894,2686.648687,26948.41771,795.0062131,7974.306285,0,4,0,13.65513945,POINT (-87.652727 41.876104),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60608,8/16/2020,8/22/2020,80059,105,2339,131.1532745,2921.595323,1862,22209,2325.784734,27740.79117,1842.137798,21972.09364,0,77,0,96.17906794,POINT (-87.670366 41.849879),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60609,8/16/2020,8/22/2020,60939,79,2295,129.6378346,3766.061143,1385,17368,2272.764568,28500.63178,1397.636571,17526.46351,1,79,1.640985248,129.6378346,POINT (-87.653382 41.812017),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60610,8/16/2020,8/22/2020,40548,40,500,98.64851534,1233.106442,935,11097,2305.909046,27367.56437,899.7426507,10678.54994,0,10,0,24.66212883,POINT (-87.63581 41.90455),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60611,8/16/2020,8/22/2020,33224,19,356,57.18757525,1071.514568,838,10230,2522.273056,30790.99446,817.872261,9984.287864,0,3,0,9.029617144,POINT (-87.620291 41.894734),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60612,8/16/2020,8/22/2020,33735,18,892,53.35704758,2644.138135,746,10858,2211.353194,32186.15681,758.7373944,11043.39226,0,31,0,91.89269305,POINT (-87.687011 41.88004),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60613,8/16/2020,8/22/2020,50761,31,645,61.07050689,1270.660546,1146,13464,2257.638738,26524.30015,1131.370501,13292.12254,0,31,0,61.07050689,POINT (-87.661343 41.953742),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60614,8/16/2020,8/22/2020,71954,45,907,62.53995608,1260.527559,1963,21119,2728.131862,29350.69628,1945.376268,20929.3945,1,71,1.389776802,98.67415293,POINT (-87.652064 41.922605),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60615,8/16/2020,8/22/2020,40590,12,566,29.563932,1394.432126,844,11310,2079.329884,27864.00591,864.2318798,11581.11678,0,16,0,39.418576,POINT (-87.602725 41.801993),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60616,8/16/2020,8/22/2020,54197,40,697,73.80482315,1286.049043,1106,13828,2040.70336,25514.32736,1111.448678,13896.12325,1,37,1.845120579,68.26946141,POINT (-87.629531 41.844869),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60617,8/16/2020,8/22/2020,83553,85,1889,101.7318349,2260.840425,1438,21945,1721.063277,26264.76608,1420.462365,21677.36203,1,75,1.196845116,89.76338372,POINT (-87.556897 41.721257),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60618,8/16/2020,8/22/2020,94907,94,1923,99.0443276,2026.194064,1938,25855,2041.99901,27242.45841,1927.544965,25715.51861,0,51,0,53.73681604,POINT (-87.703343 41.946699),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60619,8/16/2020,8/22/2020,61207,32,1285,52.28160178,2099.433071,949,17553,1550.476253,28678.09238,949.7907429,17567.62583,0,66,0,107.8308037,POINT (-87.60569 41.744737),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60620,8/16/2020,8/22/2020,67711,30,1563,44.30594733,2308.339856,979,17251,1445.850748,25477.39658,984.5665254,17349.08798,0,73,0,107.8111385,POINT (-87.651656 41.740873),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60621,8/16/2020,8/22/2020,28018,14,716,49.96787779,2555.500036,375,7764,1338.425298,27710.75737,388.7054751,8047.758155,0,52,0,185.5949747,POINT (-87.638812 41.776931),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60622,8/16/2020,8/22/2020,53294,43,989,80.68450482,1855.743611,1675,17773,3142.94292,33348.96987,1659.253856,17605.92166,0,56,0,105.0774947,POINT (-87.681818 41.902762),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60623,8/16/2020,8/22/2020,81283,94,4073,115.6453379,5010.887886,1367,21728,1681.778478,26731.29683,1445.976317,22983.3017,1,157,1.230269552,193.1523197,POINT (-87.717446 41.850321),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60624,8/16/2020,8/22/2020,34892,33,1117,94.57755359,3201.30689,546,9421,1564.828614,27000.45856,565.8107303,9762.825805,0,29,0,83.1136077,POINT (-87.722735 41.879417),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60625,8/16/2020,8/22/2020,79444,91,1916,114.5460954,2411.761744,1507,21370,1896.933689,26899.45119,1503.187163,21315.9321,1,107,1.258748301,134.6860682,POINT (-87.701816 41.971155),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60626,8/16/2020,8/22/2020,50544,31,1353,61.33270022,2676.875594,1384,20905,2738.208294,41360.00317,1361.710984,20568.32957,0,120,0,237.4169041,POINT (-87.669834 42.009469),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60628,8/16/2020,8/22/2020,64254,50,1541,77.81616709,2398.29427,1127,17310,1753.976406,26939.95705,1170.323217,17975.41694,1,112,1.556323342,174.3082143,POINT (-87.621537 41.694192),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60629,8/16/2020,8/22/2020,110029,187,4566,169.9551936,4149.815049,1859,26661,1689.554572,24230.88458,1889.766789,27102.24441,0,110,0,99.97364331,POINT (-87.711565 41.777061),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60630,8/16/2020,8/22/2020,56433,56,1111,99.23271844,1968.706253,1016,13535,1800.365035,23984.19365,1032.401325,13753.496,0,63,0,111.6368083,POINT (-87.759611 41.971261),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60631,8/16/2020,8/22/2020,29529,18,534,60.9570253,1808.39175,600,9611,2031.900843,32547.66501,600,9611,0,43,0,145.6195604,POINT (-87.813371 41.995019),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60632,8/16/2020,8/22/2020,89857,163,4047,181.3993345,4503.822741,1636,22187,1820.670621,24691.4542,1657.520327,22478.85299,0,99,0,110.1750559,POINT (-87.711251 41.810038),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60633,8/16/2020,8/22/2020,12689,17,280,133.9743085,2206.635669,265,2926,2088.423044,23059.34274,268.8009299,2967.968004,0,5,0,39.40420837,POINT (-87.556037 41.653147),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60634,8/16/2020,8/22/2020,75082,105,2168,139.8471005,2887.509656,1404,21992,1869.955515,29290.64223,1421.072694,22259.42356,1,61,1.331877148,81.24450601,POINT (-87.797373 41.944967),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60636,8/16/2020,8/22/2020,30024,21,995,69.94404476,3314.015454,453,7968,1508.792966,26538.76898,485.8765987,8546.279776,0,54,0,179.8561151,POINT (-87.668597 41.77599),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60637,8/16/2020,8/22/2020,47300,26,821,54.96828753,1735.729387,829,13235,1752.642706,27980.97252,831.6990698,13278.0907,0,27,0,57.08245243,POINT (-87.604053 41.780991),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60638,8/16/2020,8/22/2020,58669,98,1659,167.038811,2827.728443,1206,13569,2055.600061,23128.05741,1208.631168,13598.60391,5,45,8.522388314,76.70149483,POINT (-87.771902 41.787032),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60639,8/16/2020,8/22/2020,88204,114,4269,129.2458392,4839.916557,1524,27203,1727.812798,30841.00494,1563.96431,27916.35244,3,120,3.401206294,136.0482518,POINT (-87.75531 41.920609),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60640,8/16/2020,8/22/2020,69363,31,1143,44.69241526,1647.852602,2198,25082,3168.836411,36160.48902,2209.154304,25209.28492,0,90,0,129.7521733,POINT (-87.662232 41.971888),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60641,8/16/2020,8/22/2020,69880,77,2082,110.1888952,2979.393246,1566,22056,2240.984545,31562.67888,1591.614453,22416.76142,1,55,1.431024614,78.70635375,POINT (-87.746791 41.946682),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60642,8/16/2020,8/22/2020,19716,17,319,86.22438629,1617.975249,539,6396,2733.820248,32440.65733,552.2590282,6553.337188,0,13,0,65.93629539,POINT (-87.657821 41.899935),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60643,8/16/2020,8/22/2020,48887,39,1097,79.77580952,2243.950334,1709,15946,3495.816884,32618.07843,1743.36388,16266.63571,2,69,4.091067155,141.1418168,POINT (-87.662381 41.700445),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60644,8/16/2020,8/22/2020,46591,19,1514,40.78040823,3249.554635,1051,15499,2255.800476,33266.08143,1076.287523,15871.91277,0,93,0,199.6093666,POINT (-87.756863 41.881113),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60645,8/16/2020,8/22/2020,47270,41,1303,86.73577322,2756.505183,1036,13493,2191.664904,28544.53142,1046.125492,13624.87574,0,69,0,145.9699598,POINT (-87.695049 42.008927),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60646,8/16/2020,8/22/2020,28569,16,487,56.0047604,1704.644895,510,7826,1785.151738,27393.32843,499.6104169,7666.570829,0,44,0,154.0130911,POINT (-87.761826 41.993931),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60647,8/16/2020,8/22/2020,87633,85,2009,96.9954241,2292.515377,2261,28094,2580.078281,32058.69935,2257.800703,28054.24721,0,93,0,106.1244052,POINT (-87.701101 41.921058),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60649,8/16/2020,8/22/2020,46633,15,1075,32.16606266,2305.234491,819,13491,1756.267021,28930.15676,808.3043338,13314.81535,0,125,0,268.0505222,POINT (-87.571522 41.762202),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60651,8/16/2020,8/22/2020,63492,55,2289,86.62508663,3605.178605,957,16787,1507.276507,26439.55144,952.8700624,16714.55563,0,78,0,122.8501229,POINT (-87.741017 41.901964),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60652,8/16/2020,8/22/2020,43447,60,1349,138.0992934,3104.932446,740,10872,1703.224619,25023.59196,747.8348332,10987.10852,0,49,0,112.7810896,POINT (-87.714238 41.745398),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60653,8/16/2020,8/22/2020,33154,14,714,42.22718224,2153.586294,619,11459,1867.0447,34562.94866,596.9315316,11050.46595,1,41,3.016227303,123.6653194,POINT (-87.611244 41.819261),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60654,8/16/2020,8/22/2020,20022,10,277,49.94506043,1383.478174,394,5192,1967.835381,25931.47538,376.5453002,4961.987813,0,2,0,9.989012087,POINT (-87.636354 41.892485),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60655,8/16/2020,8/22/2020,28569,39,528,136.5116035,1848.157093,735,7997,2572.718681,27991.87931,741.0458889,8062.780916,2,13,7.000595051,45.50386783,POINT (-87.701434 41.696456),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60656,8/16/2020,8/22/2020,28218,46,503,163.0165143,1782.550145,481,6570,1704.585725,23283.01084,470.1076972,6421.221561,0,11,0,38.98220994,POINT (-87.817934 41.974566),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60657,8/16/2020,8/22/2020,70958,60,715,84.55706192,1007.638321,1784,18259,2514.163308,25732.12323,1761.22168,18025.86696,0,29,0,40.8692466,POINT (-87.658216 41.939715),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60659,8/16/2020,8/22/2020,42735,40,1004,93.6000936,2349.362349,557,8809,1303.381303,20613.08061,535.2726337,8465.379946,0,44,0,102.960103,POINT (-87.703266 41.990803),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60660,8/16/2020,8/22/2020,44498,19,642,42.69854825,1442.761472,929,10920,2087.73428,24540.42878,902.7780574,10611.77221,0,40,0,89.89168052,POINT (-87.666362 41.991062),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60661,8/16/2020,8/22/2020,10354,6,116,57.94861889,1120.339965,222,2422,2144.098899,23391.92583,212.8232567,2321.882557,0,0,0,0,POINT (-87.644283 41.882786),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60666,8/16/2020,8/22/2020,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,POINT (-87.896371 41.979511),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60707,8/16/2020,8/22/2020,43093,15,517,34.80843757,1199.730815,NA,4389,NA,10184.94883,NA,4381.463138,0,12,0,27.84675005,POINT (-87.808283 41.921777),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,60827,8/16/2020,8/22/2020,28483,2,105,7.021732261,368.6409437,NA,807,NA,2833.268967,NA,809.6632728,0,7,0,24.57606291,POINT (-87.633087 41.650765),2020-08-16 UTC--2020-08-22 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60601,8/23/2020,8/29/2020,15083,14,148,92.81973082,981.2371544,421,3414,2791.221905,22634.75436,409.6118146,3321.650202,0,5,0,33.14990387,POINT (-87.622844 41.886262),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60602,8/23/2020,8/29/2020,1145,1,21,87.33624454,1834.061135,46,559,4017.467249,48820.9607,49.97729258,607.3327511,0,0,0,0,POINT (-87.628309 41.883136),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60603,8/23/2020,8/29/2020,1052,1,12,95.05703422,1140.684411,20,329,1901.140684,31273.76426,22.31939163,367.1539924,0,0,0,0,POINT (-87.625473 41.880112),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60604,8/23/2020,8/29/2020,823,1,29,121.5066829,3523.693803,29,400,3523.693803,48602.67315,27.55528554,380.072904,0,0,0,0,POINT (-87.629029 41.878153),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60605,8/23/2020,8/29/2020,29060,9,337,30.97040606,1159.669649,577,7973,1985.547144,27436.33861,546.4027185,7550.206022,1,2,3.441156228,6.882312457,POINT (-87.623449 41.867824),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60606,8/23/2020,8/29/2020,3287,4,63,121.691512,1916.641314,102,2143,3103.133556,65196.22756,96.22817159,2021.735017,0,1,0,30.422878,POINT (-87.63676 41.882634),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60607,8/23/2020,8/29/2020,29293,12,636,40.96541836,2171.167173,850,8744,2901.717134,29850.13484,858.6471171,8832.953402,0,4,0,13.65513945,POINT (-87.652727 41.876104),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60608,8/23/2020,8/29/2020,80059,81,2420,101.1753832,3022.770707,1908,24117,2383.242359,30124.03353,1887.64711,23859.74075,0,77,0,96.17906794,POINT (-87.670366 41.849879),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60609,8/23/2020,8/29/2020,60939,66,2361,108.3050263,3874.366169,1219,18587,2000.361017,30500.9928,1230.122007,18756.58552,0,79,0,129.6378346,POINT (-87.653382 41.812017),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60610,8/23/2020,8/29/2020,40548,23,523,56.72289632,1289.829338,824,11921,2032.159416,29399.72378,792.9282825,11471.47822,0,10,0,24.66212883,POINT (-87.63581 41.90455),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60611,8/23/2020,8/29/2020,33224,19,375,57.18757525,1128.702143,772,11002,2323.621478,33114.61594,753.4575006,10737.74536,1,4,3.009872381,12.03948953,POINT (-87.620291 41.894734),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60612,8/23/2020,8/29/2020,33735,33,925,97.82125389,2741.959389,901,11759,2670.816659,34856.97347,916.383904,11959.77617,0,31,0,91.89269305,POINT (-87.687011 41.88004),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60613,8/23/2020,8/29/2020,50761,30,675,59.10049053,1329.761037,1052,14516,2072.457201,28596.75735,1038.570477,14330.69301,0,31,0,61.07050689,POINT (-87.661343 41.953742),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,60614,8/23/2020,8/29/2020,71954,65,972,90.33549212,1350.863051,1983,23102,2755.927398,32106.62368,1965.196709,22894.59121,1,72,1.389776802,100.0639297,POINT (-87.652064 41.922605),2020-08-23 UTC--2020-08-29 UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
